YEAR,DOY,QV2M,RH2M,PRECTOTCORR,PS,WS2M,WS2M_MAX,WS2M_MIN,WS2M_RANGE,WD2M,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,GWETPROF,GWETROOT,GWETTOP
2023,85,9.16,62.69,0.34,87.95,1.08,2.14,0.4,1.73,241.75,2.26,4.47,0.63,3.84,230.12,0.55,0.56,0.55
2023,86,6.59,44.94,1.21,87.91,1.21,2.33,0.34,1.99,245.44,2.38,4.57,0.55,4.02,256.81,0.54,0.56,0.55
2023,87,6.47,45.81,3.7,88.03,1.28,2.31,0.64,1.68,255.5,2.48,4.54,1.3,3.23,239.12,0.54,0.55,0.55
2023,88,6.1,43.12,1.3,88.17,1.09,1.87,0.22,1.65,173.44,2.16,3.82,0.1,3.72,177.25,0.54,0.55,0.55
2023,89,6.9,49.38,0.15,88.07,1.2,2.02,0.53,1.49,107.94,2.38,4.23,0.93,3.29,109.56,0.53,0.55,0.54
2023,90,8.24,60.44,18.11,88.08,1,1.95,0.23,1.73,125.56,1.95,4.11,0.34,3.77,113.56,0.54,0.55,0.59
2023,91,9.09,71.94,9.33,87.99,0.77,1.39,0.2,1.2,148.56,1.52,2.75,0.28,2.47,148.38,0.55,0.58,0.61
2023,92,9.16,78.38,8.93,87.75,0.98,1.89,0.3,1.58,207.69,2.06,3.95,0.52,3.43,207.88,0.56,0.59,0.64
2023,93,8.91,68.06,7.58,87.76,1.19,2.23,0.55,1.69,243,2.45,4.47,1.06,3.41,241.38,0.56,0.59,0.61
2023,94,8.97,62.25,3.91,87.88,1,2.13,0.07,2.06,202.81,2.12,4.38,0.02,4.36,198.69,0.57,0.59,0.61
2023,95,8,52.62,2.68,87.89,1.08,2.12,0.48,1.65,226.56,2.18,4.43,0.79,3.64,227.5,0.57,0.59,0.59
2023,96,7.14,47.88,8.13,88.15,1.09,1.99,0.21,1.77,150.19,2.16,4.16,0.52,3.65,153.19,0.57,0.59,0.61
2023,97,6.71,45.5,0.48,88.36,1.16,1.73,0.41,1.32,100.62,2.33,3.61,0.81,2.8,103.75,0.57,0.59,0.59
2023,98,7.32,43.38,0,88.49,1.02,1.87,0.23,1.63,97.19,1.96,3.81,0.4,3.41,102.56,0.56,0.59,0.58
2023,99,7.57,46.12,0.2,88.39,1.13,1.82,0.38,1.44,162,2.28,3.9,0.65,3.24,164.56,0.55,0.58,0.57
2023,100,6.65,40.88,2.33,88.17,1.35,2.25,0.5,1.75,220,2.63,4.45,0.95,3.51,218,0.55,0.57,0.56
2023,101,6.29,38.56,3.06,88.22,1.21,1.98,0.3,1.69,163.81,2.38,3.99,0.77,3.22,162.94,0.55,0.57,0.57
2023,102,6.23,36.94,0.01,88.17,1.04,1.76,0.16,1.6,104.25,2.02,3.64,0.28,3.36,106.69,0.55,0.57,0.55
2023,103,7.26,41.69,0,88.14,1.1,1.79,0.44,1.35,91.94,2.18,3.7,0.7,3,95.94,0.54,0.56,0.55
2023,104,8.24,43.44,0,88.16,1.06,1.83,0.47,1.36,104.19,2.14,3.82,0.86,2.96,107.12,0.54,0.55,0.54
2023,105,8.79,43.38,0,88.18,1.05,1.61,0.18,1.43,124.5,2.08,3.25,0.25,3,95.5,0.53,0.55,0.53
2023,106,8.61,42.62,2.09,87.96,1.09,1.89,0.41,1.48,164.81,2.22,3.95,0.73,3.22,165.69,0.53,0.55,0.53
2023,107,7.75,39.5,1.14,87.98,1.2,2.11,0.25,1.86,126.19,2.39,4.3,0.41,3.88,125.75,0.52,0.54,0.52
2023,108,8.67,42.19,0.34,88.11,1.07,1.76,0.47,1.29,142.31,2.13,3.78,0.48,3.3,144.75,0.52,0.54,0.52
2023,109,8.3,38.62,1.09,87.76,1.05,2.09,0.22,1.87,105.94,2.12,4.38,0.42,3.96,112.25,0.52,0.53,0.51
2023,110,9.22,44.5,4.1,87.53,0.91,1.83,0.12,1.72,145.62,1.8,3.97,0.38,3.59,152.19,0.52,0.53,0.52
2023,111,8.42,46.69,8.81,87.61,1.01,1.33,0.39,0.94,134,2.05,2.93,0.74,2.19,136.44,0.52,0.53,0.55
2023,112,9.22,56,12.52,87.74,0.91,1.8,0.13,1.67,129,1.9,3.84,0.42,3.42,129.69,0.52,0.55,0.59
2023,113,9.89,67.31,4.31,88.01,0.98,1.88,0.42,1.46,93,1.91,3.66,0.95,2.7,100,0.53,0.55,0.58
2023,114,9.58,62.12,0.18,88.28,0.88,1.7,0.23,1.47,120.31,1.82,3.59,0.43,3.16,123.75,0.53,0.55,0.54
2023,115,9.03,57.62,0.05,88.25,0.94,1.56,0.32,1.24,149.12,1.99,3.42,0.42,3,149.31,0.52,0.55,0.52
2023,116,8.79,53.88,4.22,88.07,0.96,1.75,0.15,1.6,223.44,1.96,3.7,0.14,3.55,223.94,0.52,0.54,0.54
2023,117,9.09,54.88,0.84,88.08,0.96,1.59,0.4,1.19,151.38,2.02,3.42,0.67,2.75,153.19,0.52,0.54,0.53
2023,118,9.7,57.5,7.4,88.06,1.06,2.08,0.36,1.72,187.81,2.24,4.49,0.55,3.95,173.5,0.52,0.54,0.53
2023,119,10.86,69.75,15.61,88.07,1.02,1.33,0.24,1.09,126.75,1.98,2.94,0.38,2.55,125.12,0.53,0.55,0.62
2023,120,10.68,71.44,5.93,88.03,0.75,1.31,0.07,1.24,131.06,1.53,3,0.34,2.66,133,0.54,0.57,0.59
2023,121,10.74,71.75,3.44,88.03,0.94,1.77,0.2,1.58,165.19,1.95,3.74,0.18,3.57,175.31,0.55,0.57,0.59
2023,122,10.13,66.44,2.24,88.11,1.01,1.79,0.22,1.57,140.19,2.06,3.77,0.37,3.4,137.94,0.55,0.57,0.57
2023,123,10.74,65.75,1.45,88.15,0.94,1.62,0.23,1.38,170.06,2.01,3.52,0.28,3.24,166.25,0.54,0.56,0.56
2023,124,11.78,71,3.25,88.05,0.88,1.71,0.18,1.52,199.88,2,3.75,0.69,3.06,198.75,0.54,0.56,0.56
2023,125,11.35,69,9.37,87.78,0.99,1.87,0.37,1.49,196.25,2.18,3.92,0.7,3.22,193.94,0.54,0.56,0.58
2023,126,10.86,62.75,5.68,87.67,1.06,2.02,0.2,1.83,251,2.17,4.29,0.2,4.09,233.25,0.55,0.57,0.59
2023,127,10.56,60.06,6.63,87.74,0.66,1.23,0.1,1.13,178.94,1.4,2.87,0.1,2.77,184.12,0.55,0.58,0.59
2023,128,9.95,55.62,11.55,87.75,0.97,1.52,0.17,1.34,132.38,1.95,3.43,0.07,3.37,135.38,0.55,0.58,0.6
2023,129,8.06,43.81,2.22,87.75,1.07,1.58,0.41,1.16,166.69,2.19,3.38,0.85,2.52,167.19,0.55,0.58,0.59
2023,130,6.84,36,2.61,87.81,1.2,2.27,0.46,1.81,247.56,2.4,4.62,1.08,3.55,244.56,0.55,0.58,0.58
2023,131,6.16,34.56,0.28,88.06,1.09,1.47,0.27,1.2,110.62,2.25,3.23,0.81,2.42,109.81,0.55,0.57,0.55
2023,132,9.09,48.69,0.07,88.1,1.14,1.76,0.48,1.28,106.12,2.33,3.73,0.92,2.8,110.12,0.54,0.56,0.55
2023,133,10.99,56,0,88.06,1.05,1.78,0.49,1.29,107.56,2.14,3.74,1.01,2.73,111.5,0.54,0.55,0.54
2023,134,10.62,53.94,0.95,87.75,1.02,1.77,0.16,1.61,108.25,2.07,3.63,0.33,3.3,116,0.53,0.55,0.53
2023,135,11.54,66.31,4.87,87.65,1.06,2.17,0.05,2.12,145.19,2.31,4.67,0.14,4.53,144.06,0.53,0.55,0.55
2023,136,11.6,68.69,13.57,87.88,1.1,1.79,0.09,1.7,123.62,2.28,3.93,0.34,3.59,125.31,0.53,0.55,0.6
2023,137,12.39,73.06,11.07,88.08,0.86,1.48,0.13,1.35,119.38,1.83,3.34,0.3,3.04,128.75,0.55,0.57,0.62
2023,138,13.55,79.06,7.29,88.07,1.15,1.98,0.11,1.88,157.31,2.6,4.38,0.44,3.95,159.25,0.55,0.58,0.61
2023,139,13.61,78.88,4.61,87.86,0.89,1.7,0.19,1.51,199.19,2.12,3.8,0.3,3.5,201.19,0.55,0.59,0.61
2023,140,11.29,66.56,11.48,87.87,0.88,1.74,0.09,1.66,115.81,1.95,3.91,0.14,3.77,126.12,0.56,0.59,0.61
2023,141,11.72,68.62,5.98,88.05,0.95,1.53,0.36,1.17,97.44,1.97,3.42,0.82,2.6,104.62,0.56,0.59,0.62
2023,142,14.22,76.62,1.01,88.05,1.12,2.14,0.3,1.83,141.75,2.38,4.77,0.77,3.99,148.81,0.56,0.59,0.59
2023,143,14.71,82.75,6.22,88.09,0.77,1.65,0.08,1.57,161.25,1.48,2.8,0.35,2.45,176,0.56,0.59,0.62
2023,144,12.94,71.56,3.13,87.99,0.77,1.73,0.02,1.71,142.31,1.69,3.73,0.3,3.44,168.56,0.57,0.59,0.61
2023,145,14.53,85.19,17.4,87.84,1.18,2.37,0.31,2.05,184.81,2.8,5.55,0.8,4.75,187.94,0.57,0.6,0.66
2023,146,13.37,79.56,25.01,87.94,0.95,1.86,0.12,1.73,191.06,2.17,4.18,0.41,3.77,190.06,0.59,0.62,0.69
2023,147,12.51,75,12.4,87.9,0.74,1.39,0.15,1.24,163.44,1.69,3.02,0.23,2.79,167.75,0.61,0.65,0.7
2023,148,12.82,74.44,1.48,88.03,0.85,1.55,0.33,1.22,151.75,1.9,3.52,0.66,2.86,139.88,0.61,0.64,0.67
2023,149,13.37,70,0.01,88.14,0.86,1.63,0.2,1.45,168.69,1.81,3.59,0.41,3.17,184.75,0.6,0.63,0.65
2023,150,13.55,64.12,0,88.08,0.98,1.77,0.26,1.51,157.19,2.05,3.84,0.55,3.3,145.38,0.6,0.62,0.63
2023,151,13.85,61.62,1.13,87.89,1,1.62,0.38,1.24,161.19,2.06,3.58,0.68,2.9,163,0.59,0.62,0.62
2023,152,13.92,61.62,1.28,87.7,0.91,1.56,0.39,1.17,184.94,1.93,3.38,0.58,2.8,187.38,0.59,0.61,0.61
2023,153,11.96,54.06,3.66,87.69,0.9,1.73,0.16,1.56,235.69,1.88,3.75,0.17,3.58,235.25,0.58,0.6,0.6
2023,154,12.02,57.19,0.96,87.85,0.91,1.51,0.16,1.36,110.12,1.94,3.41,0.46,2.95,113.88,0.58,0.6,0.6
2023,155,12.15,56,0.95,87.84,0.87,1.61,0.13,1.48,163.06,1.88,3.55,0.38,3.17,138.5,0.57,0.59,0.59
2023,156,13.18,61.56,0.81,87.79,0.89,1.54,0.22,1.33,116.56,1.88,3.38,0.41,2.98,121.81,0.56,0.59,0.58
2023,157,13.49,61.06,0.6,87.68,0.95,1.52,0.05,1.48,141.19,2.01,3.27,0.07,3.2,127.88,0.55,0.58,0.57
2023,158,13.79,59.56,0.24,87.67,0.92,1.55,0.07,1.48,142,1.95,3.34,0.18,3.16,131.5,0.55,0.57,0.55
2023,159,14.71,64.56,4.19,87.65,0.89,1.53,0.27,1.25,156.94,1.83,3.23,0.55,2.67,116.38,0.55,0.57,0.56
2023,160,15.87,73.69,5.16,87.52,0.74,1.4,0.18,1.22,183.81,1.62,3.05,0.32,2.73,162.31,0.55,0.57,0.59
2023,161,16.48,79.56,2.71,87.42,0.92,1.66,0.27,1.4,174.62,2.05,3.61,0.88,2.73,182.56,0.55,0.57,0.57
2023,162,16.36,78.44,24.68,87.32,0.96,1.96,0.29,1.67,205.12,2.12,4.22,0.61,3.61,209.5,0.55,0.58,0.62
2023,163,17.46,85.31,26.59,87.38,0.88,1.84,0.05,1.79,187.81,1.98,3.91,0.22,3.69,192.25,0.59,0.63,0.72
2023,164,17.7,86.12,18.75,87.32,1.09,2.32,0.28,2.03,182.5,2.72,5.1,0.97,4.13,189,0.6,0.64,0.7
2023,165,17.76,86.94,31.01,87.24,1.05,2.41,0.08,2.34,174.56,2.54,5.51,0.08,5.43,184.62,0.62,0.66,0.76
2023,166,17.03,80.31,30.93,87.19,0.91,2.17,0.2,1.98,155.62,2.02,5.02,0.34,4.68,161.94,0.65,0.7,0.79
2023,167,16.66,82.06,33.99,87.31,0.85,1.75,0.06,1.69,186.44,1.96,4.2,0.05,4.14,190.19,0.68,0.73,0.83
2023,168,16.72,81.75,32.74,87.52,0.72,1.42,0.09,1.34,167.81,1.6,3.37,0.29,3.08,165.75,0.7,0.75,0.83
2023,169,18.19,91.12,41.71,87.57,1.08,1.9,0.16,1.75,183.31,2.52,4.24,0.5,3.74,189.88,0.73,0.8,0.87
2023,170,18.37,93.44,42.16,87.56,1.33,2,0.62,1.38,172.44,3.04,4.59,1.53,3.06,180.19,0.77,0.83,0.88
2023,171,18.74,91.75,35.99,87.48,1.4,2.48,0.47,2.01,194.88,3.26,5.47,1.54,3.93,200.12,0.79,0.85,0.88
2023,172,18.19,91.62,42.07,87.59,1.29,1.98,0.27,1.7,190.25,2.94,4.37,0.91,3.47,195.19,0.81,0.88,0.9
2023,173,18.74,93.88,21.8,87.64,1.53,2.23,0.8,1.42,185.94,3.16,4.69,1.62,3.06,188.94,0.84,0.9,0.9
2023,174,18.8,92.75,11.85,87.68,1.21,2.03,0.53,1.5,170.69,2.61,4.37,1.53,2.84,176,0.84,0.9,0.89
2023,175,18.68,90.69,1.73,87.66,1.04,2.06,0.14,1.93,155.75,2.27,4.14,0.55,3.59,163.56,0.84,0.89,0.88
2023,176,18.01,88,4.25,87.7,1.04,1.98,0.17,1.81,131.75,2.18,4.05,0.29,3.76,133.19,0.83,0.88,0.88
2023,177,17.94,87.88,10.79,87.7,1.07,2.05,0.12,1.95,135.5,2.24,4.22,0.27,3.95,137.5,0.83,0.88,0.88
2023,178,18.07,90.44,28.05,87.72,1.2,2.46,0.38,2.07,147.44,2.55,5.11,1.03,4.09,155.88,0.83,0.88,0.89
2023,179,18.01,90.75,34.59,87.85,1.16,1.98,0.39,1.6,147.31,2.47,4.16,0.86,3.3,151.81,0.84,0.91,0.91
2023,180,18.19,93.38,18.08,87.78,1.35,2.38,0.63,1.74,165.62,2.91,5.13,1.22,3.91,171.62,0.86,0.91,0.91
2023,181,18.31,94.75,26.17,87.66,1.04,1.61,0.54,1.07,164.12,2.27,3.25,1.39,1.86,169.19,0.87,0.92,0.91
2023,182,18.55,93.12,18.39,87.68,1.28,2.17,0.59,1.58,195.75,2.94,4.73,1.59,3.15,197.62,0.88,0.92,0.91
2023,183,18.92,91.5,23.95,87.6,1.16,1.93,0.49,1.44,200.44,2.64,4.29,1.25,3.04,201.88,0.88,0.93,0.91
2023,184,18.37,92.94,30.55,87.68,0.95,1.71,0.38,1.34,172.25,2.12,3.52,0.97,2.55,177,0.89,0.94,0.92
2023,185,18.07,93.69,15.1,87.68,0.84,1.61,0.37,1.25,182.81,2.03,3.56,1.07,2.49,185.69,0.9,0.94,0.92
2023,186,18.01,88.5,3.99,87.62,0.76,1.47,0.25,1.21,192.06,1.76,3.3,0.53,2.77,192.62,0.89,0.93,0.91
2023,187,18.19,91,27.84,87.73,0.87,1.8,0.05,1.75,158.38,1.92,3.93,0.18,3.76,170.5,0.89,0.93,0.92
2023,188,18.13,92.06,23.45,87.86,0.91,1.92,0.09,1.83,194.75,2.04,4.1,0.16,3.95,199.5,0.9,0.95,0.92
2023,189,18.98,92.12,13.8,87.89,1.12,2.05,0.42,1.62,182.25,2.56,4.39,1.11,3.28,186.06,0.91,0.95,0.92
2023,190,19.23,92.62,19.54,87.78,1.12,1.88,0.32,1.56,178.88,2.55,4.04,1.18,2.85,184.25,0.9,0.94,0.92
2023,191,19.47,91.75,19.48,87.72,1.18,2.12,0.27,1.86,202.25,2.8,4.62,0.99,3.63,203,0.91,0.95,0.92
2023,192,19.41,94.44,17.74,87.67,1.21,2.21,0.43,1.78,203,2.79,4.67,1.27,3.4,204.38,0.91,0.95,0.92
2023,193,18.62,95.44,34.24,87.7,0.98,1.54,0.47,1.08,200.56,2.34,3.36,1.41,1.95,203.25,0.91,0.95,0.94
2023,194,18.74,96.12,58.25,87.7,1.43,1.99,0.74,1.25,190.94,3.26,4.34,2.09,2.26,192.81,0.93,0.96,0.95
2023,195,18.98,94.31,45.72,87.71,1.41,2.21,0.73,1.48,187.5,3.2,4.71,1.86,2.85,190.25,0.95,0.98,0.95
2023,196,18.55,92.81,13.45,87.71,1.06,2.04,0.26,1.77,167.19,2.3,3.95,0.83,3.12,174.12,0.95,0.98,0.95
2023,197,19.04,92.62,6.81,87.68,1.05,2.16,0.22,1.95,164.62,2.32,4.43,0.52,3.91,166.19,0.94,0.97,0.95
2023,198,18.68,93.69,15.39,87.63,1.16,2.12,0.28,1.84,154.62,2.63,4.45,0.69,3.77,164.12,0.94,0.96,0.94
2023,199,17.09,83.75,10.22,87.67,0.65,1.29,0.15,1.14,110.12,1.34,2.49,0.27,2.23,113.38,0.94,0.96,0.94
2023,200,17.82,81.88,1.66,87.58,0.78,1.32,0.23,1.09,141.69,1.72,2.77,0.66,2.12,127.06,0.93,0.95,0.93
2023,201,19.9,88.75,3.53,87.55,1.04,2.01,0.05,1.97,181.75,2.22,4.02,0.17,3.85,185.31,0.91,0.95,0.92
2023,202,18.07,86.06,15.42,87.84,0.87,1.73,0.09,1.65,165.25,1.85,3.52,0.1,3.41,177.38,0.91,0.95,0.92
2023,203,18.19,87.25,12.74,88.05,0.84,1.77,0.09,1.66,159.12,1.82,3.68,0.2,3.48,131.19,0.91,0.95,0.92
2023,204,18.37,89.75,9.51,88,0.85,1.92,0.13,1.79,198.56,2,4.15,0.12,4.02,211.88,0.91,0.95,0.92
2023,205,17.88,88,11.52,87.81,0.74,1.37,0.34,1.03,202.62,1.85,3.11,0.7,2.41,202,0.9,0.94,0.91
2023,206,17.21,86.31,16.35,87.85,0.58,1.02,0.2,0.82,183.94,1.38,2.29,0.28,2.01,181.06,0.9,0.94,0.92
2023,207,17.46,87.56,8.62,87.89,0.7,1.47,0.2,1.27,143.69,1.6,3.32,0.51,2.81,145.62,0.9,0.94,0.91
2023,208,18.01,88.94,17.93,87.77,0.84,1.76,0.24,1.52,175.44,1.82,3.89,0.56,3.32,179.75,0.9,0.94,0.92
2023,209,18.68,90.81,18.86,87.5,1.08,2.11,0.28,1.83,165.5,2.46,4.61,0.63,3.98,168.12,0.9,0.95,0.92
2023,210,18.43,91.56,25.81,87.5,0.73,1.35,0.12,1.23,159.38,1.76,2.96,0.16,2.8,166.19,0.91,0.95,0.93
2023,211,18.25,86.25,8.98,87.38,0.93,1.7,0.22,1.48,169.25,2.08,3.6,0.48,3.12,169.38,0.91,0.95,0.92
2023,212,18.98,85.81,5.23,87.28,0.91,1.75,0.16,1.59,181.56,1.97,3.62,0.55,3.08,178.69,0.9,0.94,0.91
2023,213,19.65,86.25,26.07,87.21,0.83,1.55,0.16,1.39,144.62,1.87,3.14,0.41,2.73,145.19,0.89,0.93,0.92
2023,214,19.47,88.06,20.91,87.33,1.16,1.98,0.45,1.53,126.12,2.41,4.07,0.95,3.12,131,0.9,0.95,0.92
2023,215,18.92,92.19,18.22,87.46,0.9,1.73,0.16,1.58,147.88,1.98,3.5,0.42,3.08,156.56,0.9,0.95,0.92
2023,216,18.98,94,32.61,87.64,1.05,2.2,0.12,2.06,174.75,2.41,4.76,0.44,4.33,176,0.91,0.95,0.93
2023,217,18.37,92.81,6.45,87.67,0.91,1.6,0.45,1.16,183.62,2.12,3.41,1.38,2.04,189,0.91,0.95,0.92
2023,218,19.41,93.94,13.19,87.32,1.27,2.41,0.42,2,173.12,2.93,5.27,1.23,4.03,178.56,0.91,0.95,0.92
2023,219,19.1,93.75,23.81,87.16,0.75,1.6,0.13,1.47,200.69,1.62,3.43,0.33,3.1,191,0.91,0.95,0.93
2023,220,18.92,90.5,23.86,87.27,0.79,1.75,0.13,1.62,204.12,1.83,3.77,0.19,3.59,204.31,0.92,0.95,0.94
2023,221,19.04,91.81,29.53,87.62,1.09,1.78,0.29,1.49,169,2.34,3.66,0.94,2.72,169.25,0.92,0.96,0.94
2023,222,18.98,92.38,11.92,87.76,1.06,2.02,0.32,1.7,196.25,2.47,4.45,1.1,3.34,196.88,0.92,0.96,0.93
2023,223,18.98,93.06,17.53,87.71,1.12,2.05,0.36,1.69,206.69,2.53,4.45,0.98,3.47,206.38,0.92,0.95,0.94
2023,224,19.78,97.06,46.21,87.42,1.35,2.48,0.42,2.07,184.88,3.12,5.51,1.22,4.29,186.31,0.93,0.96,0.95
2023,225,19.17,93.31,35.1,87.58,1.07,2.05,0.41,1.63,214.81,2.37,4.44,1.19,3.24,211.12,0.95,0.98,0.95
2023,226,18.37,92,1.9,87.72,0.91,1.73,0.38,1.34,211.25,2.02,3.7,0.86,2.84,209.88,0.94,0.97,0.94
2023,227,18.62,92.06,3.55,87.69,0.92,1.87,0.17,1.7,229.75,2.04,4.03,0.3,3.73,229.12,0.93,0.96,0.94
2023,228,19.53,91.69,6.98,87.67,1.29,2.26,0.07,2.19,215.5,2.81,4.76,0.05,4.7,199.81,0.92,0.95,0.93
2023,229,19.59,91.88,17.79,87.72,0.96,1.99,0.12,1.87,200.56,2.16,4.11,0.45,3.66,201.81,0.92,0.95,0.93
2023,230,19.41,91.62,10.05,87.76,0.88,1.81,0.01,1.8,174.75,1.92,3.69,0.05,3.63,170.56,0.92,0.95,0.93
2023,231,19.1,92.06,5.16,87.86,1.02,2.08,0.13,1.95,187.12,2.34,4.37,0.29,4.09,191.19,0.91,0.95,0.92
2023,232,18.25,90.06,12.86,87.87,0.89,1.77,0.26,1.51,203.19,2.13,3.91,0.65,3.26,202.5,0.91,0.95,0.92
2023,233,18.37,94.38,10.57,87.72,1.07,2.05,0.37,1.68,203.75,2.35,4.34,0.83,3.52,203.75,0.91,0.95,0.92
2023,234,18.31,92.19,27.19,87.7,1.09,2.02,0.2,1.81,202.5,2.49,4.37,0.55,3.81,203.19,0.91,0.95,0.93
2023,235,18.8,94.38,21.62,87.63,1.13,1.7,0.76,0.94,181.38,2.76,3.98,2.02,1.95,185.12,0.92,0.95,0.94
2023,236,18.49,94.44,44.19,87.46,1.16,1.68,0.71,0.97,176.94,2.78,3.83,1.8,2.02,181.5,0.92,0.96,0.95
2023,237,17.64,94.56,55.24,87.5,0.85,1.64,0.02,1.62,117.69,1.77,3.3,0.12,3.18,122.38,0.95,0.98,0.96
2023,238,18.07,91.44,11.87,87.44,0.95,1.44,0.17,1.27,158.06,2.07,3.34,0.36,2.98,159.38,0.95,0.98,0.95
2023,239,19.17,96.75,14.26,87.29,1.28,1.93,0.52,1.41,197.88,2.98,4.37,1.45,2.92,196.25,0.95,0.98,0.95
2023,240,18.62,93,17.45,87.45,1.24,2.32,0.48,1.84,219.94,2.95,5.28,1.48,3.8,214.88,0.95,0.97,0.95
2023,241,18.37,91.62,7.92,87.66,1.09,1.86,0.23,1.62,217.62,2.45,4.18,0.63,3.55,215,0.95,0.97,0.95
2023,242,18.01,90.62,0.69,87.84,0.89,1.8,0.29,1.52,194.31,2.26,4.13,0.84,3.29,194.38,0.93,0.96,0.94
2023,243,17.52,89.62,0.24,87.92,0.7,1.45,0.08,1.38,212.88,1.79,3.38,0.12,3.26,197.88,0.92,0.95,0.93
2023,244,16.42,85.94,0.44,87.89,0.57,1.09,0.11,0.98,203,1.43,2.68,0.27,2.41,194.19,0.91,0.95,0.92
2023,245,18.98,88.19,13.92,87.75,0.76,1.56,0.09,1.48,169.38,1.64,3.3,0.11,3.19,170.12,-999,-999,-999
2023,246,19.17,88.25,24.57,87.71,0.6,1.2,0.16,1.05,184.56,1.39,2.62,0.29,2.33,180.31,-999,-999,-999
2023,247,18.25,86.75,4.99,87.68,0.72,1.65,0.26,1.39,174.5,1.59,3.47,0.45,3.02,158.94,-999,-999,-999
2023,248,18.13,82,5.03,87.75,0.65,1.32,0.2,1.13,251,1.34,2.84,0.38,2.45,249.44,-999,-999,-999
2023,249,17.7,81.5,5.26,87.87,0.6,1.35,0.12,1.23,174.5,1.34,2.98,0.29,2.7,163.12,-999,-999,-999
2023,250,18.01,87.06,20.07,87.88,0.71,1.24,0.12,1.12,187.81,1.66,2.72,0.45,2.27,194.62,-999,-999,-999
2023,251,17.94,93.56,82.02,87.91,0.6,1.51,0.16,1.34,138.25,1.26,3.26,0.37,2.89,137,-999,-999,-999
2023,252,17.88,91.19,12.65,87.88,0.67,1.51,0.09,1.41,184.69,1.55,3.51,0.27,3.24,184.75,-999,-999,-999
2023,253,18.43,90.19,13.28,87.67,0.98,1.89,0.43,1.46,232.31,2.27,4.33,0.87,3.47,230.25,-999,-999,-999
2023,254,18.49,92.62,37.2,87.56,0.95,2.19,0.01,2.18,191.75,2.29,5.06,0.41,4.66,189.75,-999,-999,-999
2023,255,17.15,87.94,17.75,87.68,0.64,1.29,0.17,1.12,192.62,1.52,2.8,0.33,2.47,178.12,-999,-999,-999
2023,256,18.25,85.19,17.82,87.74,0.75,1.48,0.12,1.35,167.56,1.74,3.41,0.33,3.09,179.25,-999,-999,-999
2023,257,18.86,90.75,24.58,87.85,0.84,1.84,0.14,1.7,154.62,2.02,4.02,0.39,3.63,156.44,-999,-999,-999
2023,258,18.62,91.12,16.5,87.97,0.83,1.67,0.12,1.55,164.44,1.91,3.69,0.39,3.3,167.38,-999,-999,-999
2023,259,18.55,89.44,11.52,87.94,0.77,1.38,0.21,1.17,213.94,1.76,3.14,0.34,2.8,213.75,-999,-999,-999
2023,260,17.88,85.31,7.91,87.81,0.69,1.34,0.16,1.17,200.56,1.66,3.23,0.2,3.02,199,-999,-999,-999
2023,261,16.78,83,21.75,87.82,0.73,1.34,0.14,1.2,100.69,1.76,3.23,0.41,2.82,107.62,-999,-999,-999
2023,262,17.15,88,11.98,88.02,0.7,1.44,0.1,1.34,113.94,1.61,3.46,0.23,3.24,124.25,-999,-999,-999
2023,263,16.66,89.38,10.37,88.06,0.7,1.25,0.3,0.95,106.62,1.61,2.91,0.66,2.25,115.56,-999,-999,-999
2023,264,16.85,93.44,46.98,88.01,1.02,1.67,0.55,1.12,112.31,2.14,3.58,1.05,2.53,120.38,-999,-999,-999
2023,265,15.75,94,79.68,88.06,0.85,1.54,0.25,1.29,86.19,1.92,3.48,0.6,2.88,92,-999,-999,-999
2023,266,15.5,89.5,28.11,88.07,0.64,1.08,0.21,0.88,94.44,1.35,2.2,0.56,1.64,101.44,-999,-999,-999
2023,267,15.32,88.31,34.93,87.95,0.68,1.15,0.39,0.77,87.5,1.45,2.48,0.92,1.56,93.69,-999,-999,-999
2023,268,16.6,92.69,23.52,87.94,0.73,1.32,0.27,1.05,133.44,1.83,3.09,1.04,2.05,139.56,-999,-999,-999
2023,269,17.03,92.94,13.37,87.97,0.58,1.13,0.22,0.91,175.94,1.53,2.75,0.84,1.91,180.5,-999,-999,-999
2023,270,17.21,90.06,7.5,87.92,0.57,1.11,0.24,0.87,183.38,1.45,2.8,0.28,2.52,183.81,-999,-999,-999
2023,271,17.09,85.81,4.12,87.93,0.49,0.85,0.17,0.69,124.69,1.14,2.23,0.34,1.89,131.06,-999,-999,-999
2023,272,17.09,81.81,7.81,87.92,0.65,0.95,0.28,0.67,112.06,1.37,2.4,0.45,1.95,116.69,-999,-999,-999
2023,273,18.07,92.12,35.75,87.93,0.47,0.91,0.15,0.76,129.81,1.04,1.99,0.3,1.7,131,-999,-999,-999
2023,274,17.09,91.31,27.31,87.86,0.41,0.83,0.06,0.77,166.25,0.95,1.98,0.27,1.71,148.69,-999,-999,-999
2023,275,17.03,88.75,24.88,87.95,0.48,0.88,0.12,0.75,98.62,1.05,1.97,0.21,1.76,105.75,-999,-999,-999
2023,276,16.91,90.56,23.01,87.99,0.61,1.31,0.03,1.28,108.12,1.41,3.06,0.17,2.89,100.81,-999,-999,-999
2023,277,16.3,92.06,36.99,88.07,0.78,1.25,0.41,0.84,102.06,1.61,2.73,0.99,1.73,102.38,-999,-999,-999
